normalized_event_id,book_id,start_scene_id,end_scene_id,event_label,event_type,participant_entity_ids,participant_roles,continuity_group_id,source_span,source_quote,evidence_status,canonical_status,review_status,review_rationale
N-EVT-B03-C23-S03-004,B03,B03-C23-S03,B03-C23-S03,Label Gun fired,narrative_action,ENT-CHAR-0002;ENT-OBJ-0021,Margot Vance:participant;Keeper's Label Gun:participant,CH23-LOCAL-SEQUENCE,B03-C23-S03,Label Gun fired,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C23-S04-001,B03,B03-C23-S04,B03-C23-S04,Golem fights sorting system,physical_conflict,ENT-CHAR-0002,Margot Vance:participant,CH23-LOCAL-SEQUENCE,B03-C23-S04,Golem fights sorting system,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; continuity-group-local
N-EVT-B03-C23-S04-002,B03,B03-C23-S04,B03-C23-S04,label smokes,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH23-LOCAL-SEQUENCE,B03-C23-S04,label smokes,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C23-S04-003,B03,B03-C23-S04,B03-C23-S04,stamp identified,narrative_action,ENT-CHAR-0002;ENT-OBJ-0022,Margot Vance:participant;Checkout Stamp:participant,CH23-LOCAL-SEQUENCE,B03-C23-S04,stamp identified,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C23-S04-004,B03,B03-C23-S04,B03-C23-S04,fastball launch begins,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH23-LOCAL-SEQUENCE,B03-C23-S04,fastball launch begins,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C23-S05-001,B03,B03-C23-S05,B03-C23-S05,Margot lands on Golem,arrival,ENT-CHAR-0002,Margot Vance:participant,CH23-LOCAL-SEQUENCE,B03-C23-S05,Margot lands on Golem,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; continuity-group-local
N-EVT-B03-C23-S05-002,B03,B03-C23-S05,B03-C23-S05,stamps it,narrative_action,ENT-CHAR-0002;ENT-OBJ-0022,Margot Vance:participant;Checkout Stamp:participant,CH23-LOCAL-SEQUENCE,B03-C23-S05,stamps it,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C23-S05-003,B03,B03-C23-S05,B03-C23-S05,rollers accelerate,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH23-LOCAL-SEQUENCE,B03-C23-S05,rollers accelerate,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C23-S05-004,B03,B03-C23-S05,B03-C23-S05,Jonah uses Librarian's Shush,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,JONAH-INJURY,B03-C23-S05,Jonah uses Librarian's Shush,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C23-S05-005,B03,B03-C23-S05,B03-C23-S05,Golem falls into vortex,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH23-LOCAL-SEQUENCE,B03-C23-S05,Golem falls into vortex,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C23-S06-001,B03,B03-C23-S06,B03-C23-S06,Casualty check,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH23-LOCAL-SEQUENCE,B03-C23-S06,Casualty check,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C23-S06-002,B03,B03-C23-S06,B03-C23-S06,Grishka survives,narrative_action,ENT-CHAR-0002;ENT-CHAR-0003,Margot Vance:participant;Grishka:participant,CH23-LOCAL-SEQUENCE,B03-C23-S06,Grishka survives,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C23-S06-003,B03,B03-C23-S06,B03-C23-S06,Valerius establishes perimeter and containment grid,narrative_action,ENT-CHAR-0002;ENT-CHAR-0014,Margot Vance:participant;Inquisitor Valerius:participant,FINAL-CONFRONTATION,B03-C23-S06,Valerius establishes perimeter and containment grid,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C23-S06-004,B03,B03-C23-S06,B03-C23-S06,offensive decision,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH23-LOCAL-SEQUENCE,B03-C23-S06,offensive decision,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S01-001,B03,B03-C24-S01,B03-C24-S01,Supply status reviewed,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S01,Supply status reviewed,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S01-002,B03,B03-C24-S01,B03-C24-S01,jamming analyzed,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S01,jamming analyzed,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S01-003,B03,B03-C24-S01,B03-C24-S01,logging station identified,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S01,logging station identified,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S01-004,B03,B03-C24-S01,B03-C24-S01,Aleksei and Sarah join mission,narrative_action,ENT-CHAR-0001;ENT-CHAR-0004;ENT-CHAR-0016,Jonah Harrow:participant;Aleksei Petrov:participant;Sarah:participant,RESISTANCE-MISSION,B03-C24-S01,Aleksei and Sarah join mission,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C24-S02-001,B03,B03-C24-S02,B03-C24-S02,Coal-chute escape,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S02,Coal-chute escape,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S02-002,B03,B03-C24-S02,B03-C24-S02,patrol evaded,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S02,patrol evaded,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S02-003,B03,B03-C24-S02,B03-C24-S02,forest hunt,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S02,forest hunt,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S02-004,B03,B03-C24-S02,B03-C24-S02,logging station reconnoitered,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S02,logging station reconnoitered,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S03-001,B03,B03-C24-S03,B03-C24-S03,Guards knocked unconscious,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S03,Guards knocked unconscious,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S03-002,B03,B03-C24-S03,B03-C24-S03,shack breached,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S03,shack breached,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S03-003,B03,B03-C24-S03,B03-C24-S03,geothermal backup and transmitter activated,narrative_action,ENT-CHAR-0001;ENT-OBJ-0023,Jonah Harrow:participant;Logging-Station AM Transmitter:participant,CH24-LOCAL-SEQUENCE,B03-C24-S03,geothermal backup and transmitter activated,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C24-S04-001,B03,B03-C24-S04,B03-C24-S04,"Jonah broadcasts town identity, siege facts, and plea for witnesses",disclosure,ENT-CHAR-0001,Jonah Harrow:participant,JONAH-INJURY,B03-C24-S04,"Jonah broadcasts town identity, siege facts, and plea for witnesses",scene-ledger-event-specific,candidate,scaled-reviewed-v1.0,Derived from author-ratified scene ledger major event; no remaining review flag.
N-EVT-B03-C24-S04-002,B03,B03-C24-S04,B03-C24-S04,transmitter destroyed,narrative_action,ENT-CHAR-0001;ENT-OBJ-0023,Jonah Harrow:participant;Logging-Station AM Transmitter:participant,CH24-LOCAL-SEQUENCE,B03-C24-S04,transmitter destroyed,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S04-003,B03,B03-C24-S04,B03-C24-S04,escape begins,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S04,escape begins,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S05-001,B03,B03-C24-S05,B03-C24-S05,Team scatters,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S05,Team scatters,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S05-002,B03,B03-C24-S05,B03-C24-S05,Jonah full-shifts,transformation,ENT-CHAR-0001,Jonah Harrow:participant,JONAH-INJURY,B03-C24-S05,Jonah full-shifts,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; granularity-review
N-EVT-B03-C24-S05-003,B03,B03-C24-S05,B03-C24-S05,net and taser strike,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S05,net and taser strike,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C24-S05-004,B03,B03-C24-S05,B03-C24-S05,earth roots attack soldiers,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S05,earth roots attack soldiers,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C24-S05-005,B03,B03-C24-S05,B03-C24-S05,cliff jump,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S05,cliff jump,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C24-S06-001,B03,B03-C24-S06,B03-C24-S06,Jonah falls into icy river,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,JONAH-INJURY,B03-C24-S06,Jonah falls into icy river,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C24-S06-002,B03,B03-C24-S06,B03-C24-S06,reaches bank naked and exhausted,movement,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S06,reaches bank naked and exhausted,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; continuity-group-local
N-EVT-B03-C24-S06-003,B03,B03-C24-S06,B03-C24-S06,civilian convoy approaches town,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH24-LOCAL-SEQUENCE,B03-C24-S06,civilian convoy approaches town,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C25-S01-001,B03,B03-C25-S01,B03-C25-S01,Jonah returns through coal chute,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,JONAH-INJURY,B03-C25-S01,Jonah returns through coal chute,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C25-S01-002,B03,B03-C25-S01,B03-C25-S01,reunion,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH25-LOCAL-SEQUENCE,B03-C25-S01,reunion,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C25-S01-003,B03,B03-C25-S01,B03-C25-S01,broadcast success confirmed,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,TOWN-HALL-UPRISING,B03-C25-S01,broadcast success confirmed,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review"
N-EVT-B03-C25-S01-004,B03,B03-C25-S01,B03-C25-S01,Jonah treated for cold exposure,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,JONAH-INJURY,B03-C25-S01,Jonah treated for cold exposure,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C25-S02-001,B03,B03-C25-S02,B03-C25-S02,Convoy arrives,arrival,ENT-CHAR-0001,Jonah Harrow:participant,CH25-LOCAL-SEQUENCE,B03-C25-S02,Convoy arrives,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, continuity-group-local"
N-EVT-B03-C25-S02-002,B03,B03-C25-S02,B03-C25-S02,cameras record,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH25-LOCAL-SEQUENCE,B03-C25-S02,cameras record,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C25-S02-003,B03,B03-C25-S02,B03-C25-S02,Jonah confronts Valerius,narrative_action,ENT-CHAR-0001;ENT-CHAR-0014,Jonah Harrow:participant;Inquisitor Valerius:participant,JONAH-INJURY,B03-C25-S02,Jonah confronts Valerius,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review"
N-EVT-B03-C25-S02-004,B03,B03-C25-S02,B03-C25-S02,Valerius triggers backup system,narrative_action,ENT-CHAR-0001;ENT-CHAR-0014,Jonah Harrow:participant;Inquisitor Valerius:participant,FINAL-CONFRONTATION,B03-C25-S02,Valerius triggers backup system,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C25-S03-001,B03,B03-C25-S03,B03-C25-S03,Backup signal disperses,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH25-LOCAL-SEQUENCE,B03-C25-S03,Backup signal disperses,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C25-S03-002,B03,B03-C25-S03,B03-C25-S03,"Trolls, Vampires, and Wolves go feral",narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH25-LOCAL-SEQUENCE,B03-C25-S03,"Trolls, Vampires, and Wolves go feral",scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C25-S03-003,B03,B03-C25-S03,B03-C25-S03,civilians and cameramen are attacked,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH25-LOCAL-SEQUENCE,B03-C25-S03,civilians and cameramen are attacked,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C25-S04-001,B03,B03-C25-S04,B03-C25-S04,Grey Guard uses tranquilizer fire to shape violence toward cameras,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001;ENT-GROUP-0004,Margot Vance:participant;Jonah Harrow:participant;Grey Guard:participant,WILD-HUNT,B03-C25-S04,Grey Guard uses tranquilizer fire to shape violence toward cameras,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C25-S04-002,B03,B03-C25-S04,B03-C25-S04,defenders lose control,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH25-LOCAL-SEQUENCE,B03-C25-S04,defenders lose control,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C25-S04-003,B03,B03-C25-S04,B03-C25-S04,Margot dragged inside,narrative_action,ENT-CHAR-0001;ENT-CHAR-0002,Jonah Harrow:participant;Margot Vance:participant,CH25-LOCAL-SEQUENCE,B03-C25-S04,Margot dragged inside,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C25-S04-004,B03,B03-C25-S04,B03-C25-S04,Jonah left outside,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,JONAH-INJURY,B03-C25-S04,Jonah left outside,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review"
N-EVT-B03-C25-S05-001,B03,B03-C25-S05,B03-C25-S05,Margot commits to catching Jonah,decision,ENT-CHAR-0001;ENT-CHAR-0002,Jonah Harrow:participant;Margot Vance:participant,JONAH-INJURY,B03-C25-S05,Margot commits to catching Jonah,scene-ledger-event-specific,candidate,scaled-reviewed-v1.0,Derived from author-ratified scene ledger major event; no remaining review flag.
N-EVT-B03-C25-S05-002,B03,B03-C25-S05,B03-C25-S05,alchemy station assembled,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH25-LOCAL-SEQUENCE,B03-C25-S05,alchemy station assembled,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C25-S05-003,B03,B03-C25-S05,B03-C25-S05,cure plan formed,narrative_action,ENT-CHAR-0002;ENT-OBJ-0024,Margot Vance:participant;Dragon's-Blood Antiviral Cure:participant,RESISTANCE-MISSION,B03-C25-S05,cure plan formed,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review"
N-EVT-B03-C25-S06-001,B03,B03-C25-S06,B03-C25-S06,Alchemy workspace prepared,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH25-LOCAL-SEQUENCE,B03-C25-S06,Alchemy workspace prepared,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C25-S06-002,B03,B03-C25-S06,B03-C25-S06,dragon's blood antiviral process initiated,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CURE-DELIVERY,B03-C25-S06,dragon's blood antiviral process initiated,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C26-S01-001,B03,B03-C26-S01,B03-C26-S01,Virus intensifies,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S01,Virus intensifies,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C26-S01-002,B03,B03-C26-S01,B03-C26-S01,hallucinations begin,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S01,hallucinations begin,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C26-S01-003,B03,B03-C26-S01,B03-C26-S01,rat killed,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S01,rat killed,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C26-S01-004,B03,B03-C26-S01,B03-C26-S01,Jonah uses scent to navigate,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,JONAH-INJURY,B03-C26-S01,Jonah uses scent to navigate,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C26-S02-001,B03,B03-C26-S02,B03-C26-S02,Ruined bar explored,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S02,Ruined bar explored,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C26-S02-002,B03,B03-C26-S02,B03-C26-S02,whiskey used to blunt rage,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S02,whiskey used to blunt rage,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C26-S02-003,B03,B03-C26-S02,B03-C26-S02,civilian enters,movement,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S02,civilian enters,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, continuity-group-local"
N-EVT-B03-C26-S02-004,B03,B03-C26-S02,B03-C26-S02,Jonah resists attack,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,JONAH-INJURY,B03-C26-S02,Jonah resists attack,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review"
N-EVT-B03-C26-S03-001,B03,B03-C26-S03,B03-C26-S03,Jonah locks himself in drunk tank,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,JONAH-INJURY,B03-C26-S03,Jonah locks himself in drunk tank,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C26-S03-002,B03,B03-C26-S03,B03-C26-S03,hallucinations worsen,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S03,hallucinations worsen,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C26-S03-003,B03,B03-C26-S03,B03-C26-S03,CCTV contact with Margot established,narrative_action,ENT-CHAR-0001;ENT-CHAR-0002,Jonah Harrow:participant;Margot Vance:participant,CH26-LOCAL-SEQUENCE,B03-C26-S03,CCTV contact with Margot established,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C26-S04-001,B03,B03-C26-S04,B03-C26-S04,Kill squad arrives,arrival,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S04,Kill squad arrives,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, continuity-group-local"
N-EVT-B03-C26-S04-002,B03,B03-C26-S04,B03-C26-S04,Margot activates PA counter-signal,narrative_action,ENT-CHAR-0001;ENT-CHAR-0002,Jonah Harrow:participant;Margot Vance:participant,CH26-LOCAL-SEQUENCE,B03-C26-S04,Margot activates PA counter-signal,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C26-S04-003,B03,B03-C26-S04,B03-C26-S04,Jonah vomits black ichor,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,JONAH-INJURY,B03-C26-S04,Jonah vomits black ichor,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C26-S04-004,B03,B03-C26-S04,B03-C26-S04,rifles aimed,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S04,rifles aimed,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C26-S05-001,B03,B03-C26-S05,B03-C26-S05,Lights fail,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S05,Lights fail,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C26-S05-002,B03,B03-C26-S05,B03-C26-S05,Silas attacks soldiers,physical_conflict,ENT-CHAR-0001;ENT-CHAR-0017,Jonah Harrow:participant;Silas Blackwood:participant,CH26-LOCAL-SEQUENCE,B03-C26-S05,Silas attacks soldiers,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, continuity-group-local"
N-EVT-B03-C26-S05-003,B03,B03-C26-S05,B03-C26-S05,lock rusts away,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S05,lock rusts away,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C26-S05-004,B03,B03-C26-S05,B03-C26-S05,Jonah freed,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,JONAH-INJURY,B03-C26-S05,Jonah freed,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review"
N-EVT-B03-C26-S06-001,B03,B03-C26-S06,B03-C26-S06,Silas uses Notice-Me-Not and blind door,narrative_action,ENT-CHAR-0001;ENT-CHAR-0017,Jonah Harrow:participant;Silas Blackwood:participant,CH26-LOCAL-SEQUENCE,B03-C26-S06,Silas uses Notice-Me-Not and blind door,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C26-S06-002,B03,B03-C26-S06,B03-C26-S06,reunion in B4,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH26-LOCAL-SEQUENCE,B03-C26-S06,reunion in B4,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
